time_s,Cs1_pF,Cs2_pF,lambda,E_in,E_quad,gate,base_in
0.71998,9.9470838181922,10.023410781363,0.939796148781235,0.000924657671367557,1.21977597946146e-05,0,0.000924657671367557
0.73998,10.0487174605769,10.0017674368896,0.853567345006748,0.000924775030309093,1.65622588254409e-05,0,0.00092465943175168
0.75998,9.99444532159657,9.9916901059091,0.902446155049718,0.000930008845401868,1.12547096690511e-05,0,0.000924739672956433
0.77998,9.99412560458198,9.97059152398036,0.951845004901741,0.000937085029405252,8.23593151500472e-06,0,0.000924924853303165
0.79998,10.0294150605302,9.93652166899246,0.88470513901118,0.000929528759280921,6.66756280245571e-06,0,0.000924993911892832
0.81998,9.99911395903594,9.94993199947737,0.912217714034633,0.000937399453866483,1.0453778181335e-05,0,0.000925179995022437
0.83998,9.99664067026625,9.94968574456157,0.987604978072844,0.000922246453890814,6.6155167711861e-06,0,0.000925135991905462
0.85998,10.026787411896,9.93561941939631,0.893736954328357,0.000930775507903815,6.75362644120773e-06,0,0.000925220584645437
0.87998,10.01486324006,9.88655552507953,0.842777988127425,0.000929274205447956,1.7791687988625e-05,0,0.000925281388957475
0.89998,9.99292990234662,9.96049384698035,0.779651736914088,0.000920502862732025,1.24891040519119e-05,0,0.000925209711064094
0.91998,9.98608918983952,9.9841868207111,0.920698096145002,0.0009279954895548,1.27687466253845e-05,0,0.000925251497741454
0.93998,10.0277105700307,9.96248557999038,0.853331448453669,0.00093538476972404,1.46470533559805e-05,0,0.000925403496821193
0.95998,10.023434413714,9.971842924851,0.960650790182967,0.000931540917078787,1.59095497362619e-05,0,0.000925495558125057
0.97998,10.0368654180365,9.97554270130758,0.944935820957573,0.000933010825315385,8.76215184819678e-06,0,0.000925608287132912
0.99998,10.0383882758778,9.99781021347197,0.911822319151017,0.00092325384741287,1.11702645547339e-05,0,0.000925572970537111
1.01998,10.0422957773822,9.97569779400941,0.908721650862817,0.00091835640595523,9.32525534085328e-06,0,0.000925464722068383
1.03998,9.98547662397471,9.99086624538411,0.790378872751403,0.000922346683418204,1.76506028816457e-05,0,0.00092541795148863
