time_s,Cs1_pF,Cs2_pF,lambda,E_in,E_quad,gate,base_in
0.71998,10.0847532324156,10.030384554382,0.895836118922096,0.000927365272058632,9.2251219453365e-06,0,0.000927365272058632
0.73998,10.0547190481971,10.0117094468718,0.944193649647252,0.000933607587495524,9.33555519143176e-06,0,0.000927458906790186
0.75998,9.98667644415138,10.0093256305249,0.878913378929388,0.000927279534307172,1.91029490531075e-05,0,0.00092745621620294
0.77998,10.0467424172045,9.98305978995208,0.868871115785478,0.000923550935035063,1.13270370354653e-05,0,0.000927397636985422
0.79998,10.1060233682707,10.0362096607271,0.832231630912057,0.000929008345461764,1.41900530927981e-05,0,0.000927421797612567
0.81998,10.1005036903401,10.0650065509479,0.926458544996485,0.000927608240506392,1.11613820487849e-05,0,0.000927424594255975
0.83998,10.0477999227123,10.0889824500763,0.853465707904981,0.000917888967027644,1.40525639113053e-05,0,0.00092728155984755
0.85998,10.0656644703928,10.07673515769,0.935869508999602,0.000934468662238779,7.6153776402389e-06,0,0.000927389366383418
0.87998,10.0801484108412,10.0874063619505,0.940955673184417,0.000928121124896831,1.17147912354763e-05,0,0.000927400342761119
0.89998,10.1352414918042,10.0644815746337,0.820823349905474,0.000930410141103242,1.78973960506089e-05,0,0.000927445489736251
0.91998,10.1127939746814,10.0974026357396,0.875444447982354,0.000920868796868525,1.19319130799117e-05,0,0.000927346839343235
0.93998,10.0987196349205,10.0983083429292,0.948445179082285,0.000924985647394159,1.538170188819e-05,0,0.000927311421463999
0.95998,10.1246020726613,10.0749432684955,0.878649254645877,0.000928871762346878,9.32817478166756e-06,0,0.000927334826577242
0.97998,10.0819701429921,10.0616142781034,0.84849336738697,0.000931192257101748,1.88116032806941e-05,0,0.00092739268803511
0.99998,10.0641522298163,10.0168718432875,0.840745030527795,0.000925971985422635,1.37735531865413e-05,0,0.000927371377495923
1.01998,10.0904023151709,10.0063839765659,0.901004327028761,0.000925381234250107,6.93105755280848e-06,0,0.000927341525347235
1.03998,10.0521467680253,9.98940468158692,0.856859147150745,0.000937590039081552,1.51904039980537e-05,0,0.00092749525305325
1.05998,10.0133301855788,9.99380345580835,0.865982978404063,0.000915557753162764,9.0017063830543e-06,0,0.000927316190554893
1.07998,10.0130423958921,10.003074615048,0.961580114430916,0.000932984361675146,7.37099722118379e-06,0,0.000927401213121697
1.09998,9.98726266751496,10.0101728535832,0.896300518804169,0.000924884703282262,1.48776000556407e-05,0,0.000927363465474105
1.11998,9.95729475542622,10.0312507522071,0.862176590630314,0.000936555516648805,1.2051245597277e-05,0,0.000927501346241726
1.13998,9.93659552021067,10.0567060283126,0.87622523779727,0.000925596904763185,1.3349890928216e-05,0,0.000927472779619547
1.15998,9.96301744036168,10.0825935930902,0.863120060362069,0.000923286669911528,1.53908862764784e-05,0,0.000927409987973927
1.17998,9.99163107461496,10.0755387972769,0.888498642750095,0.000936819811777941,1.31563739975993e-05,0,0.000927551135330987
1.19998,9.99962487397761,10.0341302890616,0.846938082466878,0.000926291103927697,1.35519947307842e-05,0,0.000927532234859938
1.21998,10.007009580634,10.0168462671179,0.925531170386101,0.00092820776216776,7.78546452914822e-06,0,0.000927542367769555
1.23998,10.0214477912531,10.0028118239679,0.917811074575237,0.000932237266566317,7.61976161647253e-06,0,0.000927612791251507
1.25998,10.0074146969926,10.014070787982,0.923290515961959,0.000931853298616062,8.6442410283857e-06,0,0.000927676398861975
1.27998,10.0132289341939,10.022451609397,0.951967497505957,0.000936390922297593,1.12521187289591e-05,0,0.000927807116713509
1.29998,10.0274068184398,9.9843403908888,0.833236245964361,0.000931256926043446,1.07167665433563e-05,0,0.000927858863853458
1.31998,10.0243519423407,9.96735874628168,0.923782373085788,0.000932281699955121,1.08721928978706e-05,0,0.000927925206394983
1.33998,10.0370322719993,9.9602806579312,0.932805287979488,0.000922874508232664,8.14223379326512e-06,0,0.000927849445922548
1.35998,10.0273102964997,9.98707791088243,0.875421999425815,0.000927436203354132,1.7659513503325e-05,0,0.000927843247284022
1.37998,10.0632777787107,9.9646897823633,0.828801411071343,0.000936191527953116,8.59221670355699e-06,0,0.000927968471494058
1.39998,10.0539409834895,9.97109709810226,0.947808411087754,0.000920074017232363,8.70928078351122e-06,0,0.000927850054680133
1.41998,10.0431788838141,9.9600324092167,0.928271461934951,0.000921912603056947,8.75165162471944e-06,0,0.000927760992905785
1.43998,10.0217332671905,9.94968329047924,0.892608549154429,0.000936103534616454,1.12552388809254e-05,0,0.000927886131031445
1.45998,10.0152737414189,9.93005195453743,0.905321449473239,0.000931005534914117,1.04125721468979e-05,0,0.000927932922089685
1.47998,9.95376011197423,9.94398749634108,0.759403221488065,0.000924382969579598,1.48027423735273e-05,0,0.000927879672802034
1.49998,9.94233549273654,9.95161609750272,0.940599982148473,0.000928877767699464,5.4491276717034e-06,0,0.000927894644225495
1.51998,9.93206988203406,9.96566420682935,0.923690397529151,0.000934562649030927,1.70162423586381e-05,0,0.000927994664297577
1.53998,9.93296889081676,9.97091053522496,0.971593282961767,0.0009184347070934,7.83544116271634e-06,0,0.000927851264939514
1.55998,9.9948762246892,9.91451040685159,0.698629735631986,0.000926833990872527,1.66885914245396e-05,0,0.000927836005828509
