case_name,cycle_index,Cs1_true_pF,Cs2_true_pF,delta_Cs1_true_pF,delta_Cs2_true_pF,drift_magnitude_pF_per_cycle,normal_suppression,parameter_error_norm_pF,time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,local_ls_Cs1_pF,local_ls_Cs2_pF,E_in,E_quad,base_in,base_in_candidate,base_in_increment_candidate,base_in_increment_applied,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_local_1,delta_c_local_2,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_after_rate_1,delta_c_after_rate_2,delta_c_applied_1,delta_c_applied_2,delta_c_suppressed_1,delta_c_suppressed_2,delta_c_information_suppressed_1,delta_c_information_suppressed_2,delta_c_rate_suppressed_1,delta_c_rate_suppressed_2,delta_c_projection_suppressed_1,delta_c_projection_suppressed_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,m4_evidence_valid,fault_direction_candidate_1,fault_direction_candidate_2,direction_candidate_valid,cos_local_fault,cos_raw_fault,delta_c_parallel_1,delta_c_parallel_2,delta_c_perpendicular_1,delta_c_perpendicular_2,R_condition_number,J_11,J_12,J_21,J_22,h_1,h_2,J_increment_raw_11,J_increment_raw_12,J_increment_raw_21,J_increment_raw_22,J_increment_applied_11,J_increment_applied_12,J_increment_applied_21,J_increment_applied_22,h_increment_raw_1,h_increment_raw_2,h_increment_applied_1,h_increment_applied_2,forced_update_weight_active,direction_diagnostics_enabled
Case02_slow_drift,12,10,10,0,0,0,0,0.0263347386529778,0.93998,9.98815120087768,9.9764814026932,0.971052627019549,0.0107628642608768,9.94136497600303,9.96927072042034,0.000921433514968596,6.60060676078577e-06,0.00092435973435418,0.00092435973435418,-4.45617165318376e-08,-4.45617165318376e-08,0.996786275101744,139.598304872794,0,1,0,1,-0.053192002961767,-0.00816039204737429,-0.00640577808712273,-0.000949709774513252,-0.00640577808712273,-0.000949709774513252,-0.00640577808712273,-0.000949709774513252,-0.00640577808712273,-0.000949709774513252,0,0,0,0,0,0,0,0,2.72890999902226e-06,2.72890999902226e-06,3.29186665377418e-05,3.29186665377418e-05,0,0,1,-0.735904763619398,-0.677085060300602,1,0.830067662747894,0.827246012014639,-0.00394229841636939,-0.00362719674192917,-0.00246347967075334,0.00267748696741591,1.66666666666669,1.97124345573523e-05,4.92726146908383e-06,4.92726146908383e-06,1.97124345573522e-05,0.000246048508123882,0.00024587596697084,1.87201087289114e-06,4.68027972624716e-07,4.68027972624716e-07,1.87201087289114e-06,1.87201087289114e-06,4.68027972624716e-07,4.68027972624716e-07,1.87201087289114e-06,2.32486825996352e-05,2.33053076359112e-05,2.32486825996352e-05,2.33053076359112e-05,0,1
Case02_slow_drift,13,10,10,0,0,0,0.0349509421827382,0.0334094053699152,0.95998,10.0056857820094,9.96707796710237,0.916576269087356,0.0352466206348962,10.1432627158532,9.89282421784628,0.000928377011200975,1.15745787882715e-05,0.00092441788739272,0.000924419993506882,6.02591527018711e-08,5.8153038539786e-08,1.00434601021363,80.2082760993333,0.0362167517802566,1,0.0362167517802566,0.965049057817262,0.1551115149755,-0.0836571848469241,0.018146534038209,-0.00973161571599768,0.0175345811317449,-0.0094034355908299,0.0175345811317449,-0.0094034355908299,0.0175345811317449,-0.0094034355908299,0.000611952906464097,-0.000328180125167776,0.000611952906464097,-0.000328180125167776,0,0,0,0,1.08452216504433e-06,1.04661709355796e-06,1.32849058897565e-05,1.28205859121005e-05,0,0,1,0.895887852979132,-0.444280266143387,1,0.999413590861874,0.999491955952891,0.0178163238394954,-0.0088353035157093,-0.000281742707750516,-0.000568132075120603,1.66666666666668,2.04303919094127e-05,5.10681901107579e-06,5.10681901107579e-06,2.04303919094127e-05,0.000255321145664742,0.000254729532137787,7.43959435268845e-07,1.8606053292055e-07,1.8606053292055e-07,7.43959435268845e-07,7.1795735206046e-07,1.79557541991954e-07,1.79557541991954e-07,7.1795735206046e-07,9.60846235302569e-06,9.17421253896899e-06,9.27263754086006e-06,8.85356516694733e-06,0,1
Case02_slow_drift,14,10,10,0,0,0,0.0296400967616198,0.0248332008832761,0.97998,9.97746676337885,9.9895625140247,0.857022629739776,0.0620123012405502,9.76293921408567,10.1599827140371,0.000927806300562825,1.6822061535037e-05,0.000924467207096858,0.000924468713590271,5.08261975515909e-08,4.93197041381756e-08,1.00366545608441,55.1541378337099,0.0305454673700985,1,0.0305454673700985,0.97035990323838,-0.242746567923746,0.192904746934753,-0.0291040598565164,0.0231897378232535,-0.0282190186305655,0.0224845469223283,-0.0282190186305655,0.0224845469223283,-0.0282190186305655,0.0224845469223283,-0.0008850412259509,0.000705190900925246,-0.0008850412259509,0.000705190900925246,0,0,0,0,7.764105477534e-07,7.53397663991247e-07,9.52208728495553e-06,9.23985169645687e-06,0,0,1,0.617822258105116,0.786317783971526,1,0.00551568108647809,0.00680852895146468,0.000151775017688036,0.000193167847232838,-0.0283707936482536,0.0222913790750954,1.66666666666668,1.99135399566907e-05,4.97771409629271e-06,4.97771409629271e-06,1.99135399566907e-05,0.000248412866947632,0.000248593528182504,-5.32639437179087e-07,-1.33048484744897e-07,-1.33048484744897e-07,-5.32639437179087e-07,-5.16851952722043e-07,-1.29104914783072e-07,-1.29104914783072e-07,-5.16851952722043e-07,-7.11929531924691e-06,-6.32343106388145e-06,-6.90827871710991e-06,-6.13600395528256e-06,0,1
Case02_slow_drift,15,10,10,0,0,0,0.0601306018201549,0.0296728137324133,0.99998,9.9848692869262,10.0255252305901,0.853793488810194,0.0634636005347442,10.0412184076054,10.3004104554354,0.000931564631862699,1.11978548104365e-05,0.000924567266882007,0.000924573668468346,1.06461371487607e-07,1.00059785149435e-07,1.0076773137123,83.1913475941836,0.0639776142691783,1,0.0639776142691783,0.939869398179845,0.0637516442265333,0.310847941410673,0.0078888843503524,0.0383255882069129,0.00740252354734316,0.0359627165653826,0.00740252354734316,0.0359627165653826,0.00740252354734316,0.0359627165653826,0.000486360803009234,0.00236287164153026,0.000486360803009234,0.00236287164153026,0,0,0,0,7.62428825669548e-07,7.16583521537004e-07,8.44321631529704e-06,7.93552063696048e-06,0,0,1,-0.730598254312337,0.682807579626767,1,0.522102399262512,0.521489047141576,-0.0139890165932615,0.0130739520728722,0.0213915401406047,0.0228887644925104,1.66666666666668,1.94219460320842e-05,4.85490780590343e-06,4.85490780590343e-06,1.94219460320842e-05,0.000242599591615298,0.000243191832366365,-5.23044931092035e-07,-1.30663143865636e-07,-1.30663143865636e-07,-5.23044931092035e-07,-4.91593924606489e-07,-1.22806290389282e-07,-1.22806290389282e-07,-4.91593924606489e-07,-6.18519481918725e-06,-5.74728342746356e-06,-5.81327533233462e-06,-5.40169581613917e-06,0,1
Case02_slow_drift,16,10.001189625176,9.99910778111799,0.00118962517600885,-0.00089221888200619,0.00148703147001079,0.0723197672683061,0.0159954424273305,1.01998,9.988772499884,10.0091908946217,0.926389866684094,0.0308360149734409,10.0203421904292,9.87548134166712,0.000933216517415628,1.13885198373948e-05,0.000924687622963227,0.000924697005640012,1.29738758004394e-07,1.20356081219786e-07,1.00935491753084,81.9436178469099,0.0779576460903448,1,0.0779576460903448,0.927680232731694,0.0354729035029795,-0.150043888922959,0.00419318838607197,-0.0175478196550429,0.00390321295780538,-0.0163343359683772,0.00390321295780538,-0.0163343359683772,0.00390321295780538,-0.0163343359683772,0.000289975428266587,-0.00121348368666574,0.000289975428266587,-0.00121348368666574,0,0,0,0,1.39768246180981e-06,1.29660239145674e-06,1.67194288943295e-05,1.55102836878326e-05,0,0,1,0.397056062766399,-0.917794357696997,1,0.984525180643037,0.984943765286071,0.00656784558995824,-0.0151815629830471,-0.00266463263215286,-0.00115277298533011,1.66666666666669,2.03113986355477e-05,5.07731047440731e-06,5.07731047440731e-06,2.03113986355477e-05,0.000253706708771795,0.000254017766439178,9.58792234738454e-07,2.39740657024654e-07,2.39740657024654e-07,9.58792234738454e-07,8.89452603463511e-07,2.2240266850388e-07,2.2240266850388e-07,8.89452603463511e-07,1.19730018648678e-05,1.16698984098582e-05,1.11071171564976e-05,1.08259340728125e-05,0,1
Case02_slow_drift,17,10.004731297152,9.99645152713599,0.00354167197599864,-0.00265625398199987,0.00442708996999883,0.050617026709743,0.0207932541994661,1.03998,9.98404978157154,9.99860427735341,0.945826433137927,0.0221004794885722,9.94360892965438,9.90833936134266,0.000930603668154043,7.9090868547882e-06,0.000924771871851828,0.000924776363641089,8.87406778622268e-08,8.42488886006144e-08,1.00639788512756,117.662593067179,0.0533157093963047,1,0.0533157093963047,0.949382973290257,-0.045163570229624,-0.100851533279043,-0.00495949594734491,-0.0111173896915169,-0.00472271831246118,-0.0105866172682916,-0.00472271831246118,-0.0105866172682916,-0.00472271831246118,-0.0105866172682916,-0.000236777634883722,-0.000530772423225301,-0.000236777634883722,-0.000530772423225301,0,0,0,0,1.87772720023739e-06,1.78268223238936e-06,2.24619048160919e-05,2.13249499800641e-05,0,0,1,-0.781825012272233,0.623497915141274,1,-0.249503291577964,-0.25089102928099,0.00227385555985396,-0.00181337790253208,-0.00699657387231515,-0.0087732393657595,1.66666666666669,2.1534302032771e-05,5.38306405475922e-06,5.38306405475922e-06,2.1534302032771e-05,0.000268823669194744,0.000269058743775217,1.28810335936944e-06,3.22055049388829e-07,3.22055049388829e-07,1.28810335936944e-06,1.22290339722333e-06,3.05753580351907e-07,3.05753580351907e-07,1.22290339722333e-06,1.59229318918142e-05,1.58428977127235e-05,1.51169604229489e-05,1.50409773360388e-05,0,1
Case02_slow_drift,18,10.010577017128,9.99206723715399,0.00584571997600136,-0.00438428998199925,0.00730714997000064,0.0586826101858551,0.0242473732264012,1.05998,9.98722330008761,9.99858943070966,0.980455033748174,0.00653706348396678,10.0167315248386,9.99812092255406,0.000931690009498794,7.88707741290941e-06,0.000924869554300911,0.000924875643916532,1.03772064704482e-07,9.76824490832567e-08,1.00748091270649,118.128675641955,0.0623409392207674,1,0.0623409392207674,0.941317389814145,0.0326817432670481,-0.000483354799348135,0.00335479581624831,-1.56951972485331e-05,0.00317351851607128,-1.48466437526196e-05,0.00317351851607128,-1.48466437526196e-05,0.00317351851607128,-1.48466437526196e-05,0.00018127730017703,-8.48553495913507e-07,0.00018127730017703,-8.48553495913507e-07,0,0,0,0,2.86818607773778e-06,2.69987343219739e-06,3.48211708515974e-05,3.27777736562981e-05,0,0,1,0.510852959234069,-0.859668106912075,1,0.523509982982107,0.514869102688162,0.00083471560585446,-0.00140466717814603,0.00233880291021682,0.00138982053439341,1.66666666666668,2.33863977134388e-05,5.84609738465495e-06,5.84609738465495e-06,2.33863977134388e-05,0.000292018902392212,0.000292218268873512,1.96755706492736e-06,4.91899262571951e-07,4.91899262571951e-07,1.96755706492736e-06,1.8520956806678e-06,4.63033329895732e-07,4.63033329895732e-07,1.8520956806678e-06,2.4641245820443e-05,2.46033116448302e-05,2.31952331974681e-05,2.31595250982955e-05,0,1
Case02_slow_drift,19,10.018678785104,9.98599091117199,0.00810176797599915,-0.0060763259820007,0.0101272099699997,0.0441072419001384,0.020942423795997,1.07998,9.99966860998301,9.99477717069014,0.933729122932676,0.0275374728392468,10.1187573579107,9.95788805613937,0.000929990644901973,7.52860531643051e-06,0.000924942982502198,0.000924946370659927,7.6816359015873e-08,7.34282012868851e-08,1.00553709501737,123.527613121772,0.0461424584780989,1,0.0461424584780989,0.955892758099862,0.131534057823043,-0.040701374570288,0.0129996885781267,-0.00398207901696246,0.0124453098953978,-0.00381226001952051,0.0124453098953978,-0.00381226001952051,0.0124453098953978,-0.00381226001952051,0.000554378682728895,-0.000169818997441951,0.000554378682728895,-0.000169818997441951,0,0,0,0,1.22248094908331e-06,1.16856068614379e-06,1.50091714099531e-05,1.43471582558536e-05,0,0,1,0.910592462562548,-0.413305416277446,1,0.992073753326319,0.991712207604025,0.0117541397652504,-0.00533504265452495,0.000691170130147405,0.00152278263500444,1.66666666666668,2.41880162470367e-05,6.04653382144446e-06,6.04653382144446e-06,2.41880162470367e-05,0.000302306904970491,0.00030221816652138,8.38607183499647e-07,2.09685066751564e-07,2.09685066751564e-07,8.38607183499647e-07,8.01618533597836e-07,2.00436436789505e-07,2.00436436789505e-07,8.01618533597836e-07,1.076271631007e-05,1.04613175098697e-05,1.02880025782791e-05,9.99989764786772e-06,0,1
Case02_slow_drift,20,10.02898860108,9.97825854918999,0.0103098159760009,-0.00773236198200067,0.0128872699700011,0.0529214852713595,0.0227681641320335,1.09998,10.011927380427,9.96318194321343,0.842625414819817,0.0684829596315429,10.1231890316023,9.67541749972276,0.000931145132249978,1.29274301908399e-05,0.000925031091343767,0.000925036014748415,9.30322462166025e-08,8.8108841568655e-08,1.00670544008105,72.0286335712549,0.055878667342087,1,0.055878667342087,0.94707851472864,0.123520421619256,-0.319359670967374,0.0129864411782652,-0.0334706860677798,0.0122587704439869,-0.0315952274767071,0.0122587704439869,-0.0315952274767071,0.0122587704439869,-0.0315952274767071,0.000727670734278263,-0.00187545859107274,0.000727670734278263,-0.00187545859107274,0,0,0,0,2.06724349890425e-06,1.95784190252468e-06,2.54796653839467e-05,2.4131243647611e-05,0,0,1,0.206059713910001,-0.978539418880674,1,0.986985993016522,0.986814978987297,0.00689129916368416,-0.0327255034524101,0.00536747128030277,0.00113027597570306,1.66666666666669,2.28449312926221e-05,5.71083267032035e-06,5.71083267032035e-06,2.28449312926221e-05,0.000285620859246964,0.000284785645243816,-1.41813475179442e-06,-3.54459684074129e-07,-3.54459684074129e-07,-1.41813475179442e-06,-1.34308495441453e-06,-3.35701151124109e-07,-3.35701151124109e-07,-1.34308495441453e-06,-1.76184397217671e-05,-1.84066273349669e-05,-1.66860457235273e-05,-1.7432521277564e-05,0,1
Case02_slow_drift,21,10.041458465056,9.96890615120799,0.0124698639759995,-0.00935239798199916,0.0155873299699991,0.03176475926357,0.0751041951992604,1.11998,9.96822128987454,9.98554815553343,0.799233358060411,0.0879850076132983,9.62014015743583,10.1632739495972,0.000928672775351133,8.25797808056586e-06,0.00092508398144564,0.000925085716603877,5.46252601104887e-08,5.28901018733438e-08,1.00393682335785,112.45764595957,0.0328068613154486,1,0.0328068613154486,0.96823524073643,-0.391787222991171,0.200092006383739,-0.0452925998964098,0.0231780970858413,-0.0437060905524564,0.0223662123199979,-0.0437060905524564,0.0223662123199979,-0.0437060905524564,0.0223662123199979,-0.00158650934395332,0.000811884765843374,-0.00158650934395332,0.000811884765843374,0,0,0,0,3.20416195579125e-06,3.10238252262405e-06,3.92188808933356e-05,3.79731025831722e-05,0,0,1,-0.954932431994045,0.2968232644621,1,0.985445816196579,0.985307312167653,-0.0461950239870964,0.0143588775104462,0.00248893343464,0.00800733480955172,1.66666666666668,2.07166961386203e-05,5.17885166726458e-06,5.17885166726458e-06,2.07166961386203e-05,0.00025822328104082,0.000258492504917291,-2.19805586954587e-06,-5.49433630045473e-07,-5.49433630045473e-07,-2.19805586954587e-06,-2.12823515400187e-06,-5.31981003055769e-07,-5.31981003055769e-07,-2.12823515400187e-06,-2.8296406754732e-05,-2.71557357347652e-05,-2.73975782061438e-05,-2.62931403265253e-05,0,1
Case02_slow_drift,22,10.056040377032,9.95796971722599,0.0145819119760002,-0.0109364339819997,0.01822738997,0,0.0685442438714043,1.13998,9.9933192264883,9.93032246343153,0.78431446551615,0.0946901278579101,10.1637919949268,9.55437811115527,0.000922602053944468,1.36356775158699e-05,0.000925046752533122,0.000925046752533122,-3.72289125175626e-08,-3.72289125175626e-08,0.99731707871807,67.6608883464478,0,1,0,1,0.195570705052221,-0.431170044378156,0.025097936613756,-0.055225692101903,0.025097936613756,-0.055225692101903,0.025097936613756,-0.055225692101903,0.025097936613756,-0.055225692101903,0,0,0,0,0,0,0,0,3.03184869905571e-06,3.03184869905571e-06,3.7186060776347e-05,3.7186060776347e-05,0,0,1,0.732980828910459,-0.680249295809804,1,0.922277129496612,0.922558851764352,0.0410202052701103,-0.0380691617684518,-0.0159222686563543,-0.0171565303334511,1.66666666666668,1.86368487306369e-05,4.65895934525168e-06,4.65895934525168e-06,1.86368487306369e-05,0.000232509946715318,0.000231629378629997,-2.07984740798332e-06,-5.198923220129e-07,-5.198923220129e-07,-2.07984740798332e-06,-2.07984740798332e-06,-5.198923220129e-07,-5.198923220129e-07,-2.07984740798332e-06,-2.57133343255025e-05,-2.6863126287294e-05,-2.57133343255025e-05,-2.6863126287294e-05,0,1
Case02_slow_drift,23,10.072686337008,9.94548524724399,0.0166459599759996,-0.0124844699820006,0.02080744997,0.0616904388722412,0.063556306402889,1.15998,10.0329466740192,9.8958852142892,0.811700933281732,0.0823816030194463,10.3039796424262,9.65984451817419,0.000932344967430254,1.61107477221877e-05,0.000925149472305379,0.000925156225756579,1.0947322345693e-07,1.02719772257075e-07,1.00788956328631,57.8709929231514,0.0657463607192654,1,0.0657463607192654,0.938309561127759,0.310660415937903,-0.270477945257335,0.0423995311762813,-0.0368462608674136,0.0396274475309397,-0.0344372491423286,0.0396274475309397,-0.0344372491423286,0.0396274475309397,-0.0344372491423286,0.00277208364534154,-0.00240901172508501,0.00277208364534154,-0.00240901172508501,0,0,0,0,1.63389941230322e-06,1.53310344048514e-06,1.96642604278593e-05,1.84511635719666e-05,0,0,1,0.491114882749005,-0.871094812257787,1,0.942399454403138,0.942088762463723,0.0242904135878423,-0.0430841214697609,0.0153370339430974,0.00864687232743228,1.66666666666668,1.75851379367314e-05,4.39607631880013e-06,4.39607631880013e-06,1.75851379367314e-05,0.000219934821113268,0.000218127095369298,-1.12085695113397e-06,-2.80166628735606e-07,-2.80166628735606e-07,-1.12085695113397e-06,-1.05171079390551e-06,-2.6288302645155e-07,-2.6288302645155e-07,-1.05171079390551e-06,-1.34018943459726e-05,-1.43900092464897e-05,-1.25751256020502e-05,-1.35022832606981e-05,0,1
Case02_slow_drift,24,10.091348344984,9.93148874126199,0.0186620079759994,-0.013996505982,0.0233275099699995,0.0436904778349519,0.0802130601122259,1.17998,10.0328677285938,9.87658744328836,0.924910665112742,0.0315008246684306,10.0319915899518,9.73838398672508,0.0009302214982441,1.64309341060469e-05,0.000925222228705907,0.00092522555269446,7.60803890808128e-08,7.27564005279825e-08,1.00548238537699,56.6140361970773,0.0456865448082525,1,0.0456865448082525,0.956309522165048,-0.000955084067420842,-0.157501227564119,-8.23442509876315e-05,-0.0201289411624934,-7.89454254306321e-05,-0.0192977710008382,-7.89454254306321e-05,-0.0192977710008382,-7.89454254306321e-05,-0.0192977710008382,-3.39882555699944e-06,-0.000831170161655237,-3.39882555699944e-06,-0.000831170161655237,0,0,0,0,1.55685196606856e-06,1.48883235975274e-06,1.84814115491861e-05,1.76739498475377e-05,0,0,1,-0.998270819519106,0.058782402950616,1,-0.0527279406594062,-0.0546981101526132,0.0010537351819749,-6.20483789157815e-05,-0.00113268060740553,-0.0192357226219224,1.66666666666668,1.86064649922885e-05,4.65142303076368e-06,4.65142303076368e-06,1.86064649922885e-05,0.000232617391750177,0.000230436478182952,1.06798795984465e-06,2.67012620961311e-07,2.67012620961311e-07,1.06798795984466e-06,1.02132705555706e-06,2.55346711963549e-07,2.55346711963549e-07,1.02132705555707e-06,1.32619934685967e-05,1.28717559831317e-05,1.26825706369097e-05,1.23093828136537e-05,0,1
Case02_slow_drift,25,10.11197840096,9.91601619927999,0.0206300559760013,-0.0154725419819997,0.0257875699700008,0.0610937571230045,0.0457684336300083,1.19998,10.0838364373123,9.87992216377556,0.816338149795433,0.0802974607660974,10.4335147119111,9.90254991420053,0.000932446630829882,1.4303830381535e-05,0.000925323974249736,0.000925330594737767,1.08366031859627e-07,1.01745543828785e-07,1.00780828853826,65.1885967565104,0.0650690711521961,1,0.0650690711521961,0.938906242876996,0.400646983317245,0.0259624709121713,0.0544793158022863,0.00356440337402297,0.0509687087184894,0.00333472048720118,0.0509687087184894,0.00333472048720118,0.0509687087184894,0.00333472048720118,0.00351060708379691,0.000229682886821791,0.00351060708379691,0.000229682886821791,0,0,0,0,1.49978666693266e-06,1.40815906456676e-06,1.72075008547787e-05,1.61562299768629e-05,0,0,1,0.796387045495299,-0.60478729630116,1,0.755611178356068,0.755203075483296,0.0307198520200218,-0.02332907893348,0.0202488566984675,0.0266637994206811,1.66666666666668,1.76404680042033e-05,4.40995710237808e-06,4.40995710237808e-06,1.76404680042033e-05,0.000221454635332755,0.000218756724922263,-1.0288535148357e-06,-2.57177892060552e-07,-2.57177892060552e-07,-1.0288535148357e-06,-9.65996988085183e-07,-2.41465928385598e-07,-2.41465928385598e-07,-9.6599698808518e-07,-1.18891066090018e-05,-1.24397439566496e-05,-1.11627564174219e-05,-1.16797532606896e-05,0,1
Case02_slow_drift,26,10.134528504936,9.89910362129799,0.0225501039759983,-0.0169125779819996,0.0281876299699984,0,0.0561726634543496,1.21998,10.08037380351,9.8841826148637,0.974981544465034,0.00899705866740064,10.0551090459435,9.914540274668,0.000920292721920241,5.8990693743895e-06,0.000925248505464794,0.000925248505464794,-7.54687849423849e-08,-7.54687849423849e-08,0.994562712660941,156.006424654201,0,1,0,1,-0.0287273913687844,0.0346181108924348,-0.0034626338023287,0.00426045108814321,-0.0034626338023287,0.00426045108814321,-0.0034626338023287,0.00426045108814321,-0.0034626338023287,0.00426045108814321,0,0,0,0,0,0,0,0,2.83837319517213e-06,2.83837319517213e-06,3.43720584603266e-05,3.43720584603266e-05,0,0,1,0.85877644318336,0.512350486125786,1,-0.154134841028639,-0.144038018865052,-0.000679106803686147,-0.00040515864607343,-0.00278352699864255,0.00466560973421664,1.66666666666668,1.95875750112387e-05,4.89673785455476e-06,4.89673785455476e-06,1.95875750112387e-05,0.000245851337226492,0.000242969104803395,1.94710700703535e-06,4.86780752176683e-07,4.86780752176683e-07,1.94710700703534e-06,1.94710700703535e-06,4.86780752176683e-07,4.86780752176683e-07,1.94710700703534e-06,2.43967018937367e-05,2.42123798811322e-05,2.43967018937367e-05,2.42123798811322e-05,0,1
Case02_slow_drift,27,10.158950656912,9.88078700731599,0.0244221519760011,-0.0183166139819999,0.0305276899700008,0.0506476832847768,0.0600329851640762,1.23998,10.0993239822617,9.87381427629766,0.909540688940535,0.0384086791278493,10.2486511401771,9.7916439539004,0.000931171915660293,9.38434026745541e-06,0.000925332856512673,0.000925337356617726,8.88511529325078e-08,8.43510478792638e-08,1.00640196678005,99.2261458024422,0.0533497231670732,1,0.0533497231670732,0.949352316715223,0.168277336667098,-0.0925386609632994,0.0199303144292422,-0.0109046074994126,0.0189501787517123,-0.0103683385660478,0.0189501787517123,-0.0103683385660478,0.0189501787517123,-0.0103683385660478,0.000980135677529859,-0.000536268933364781,0.000980135677529859,-0.000536268933364781,0,0,0,0,8.98796116052531e-07,8.53274175029113e-07,1.10485572326363e-05,1.0488973405164e-05,0,0,1,0.948395617979789,-0.317089501240149,1,0.983822046687749,0.984202756059543,0.0201628508089891,-0.00674130941285954,-0.00121267205727674,-0.00362702915318826,1.66666666666668,2.01729131159647e-05,5.04308576892865e-06,5.04308576892865e-06,2.01729131159647e-05,0.000253528287418382,0.000250116341951095,6.16565730572267e-07,1.54155535091814e-07,1.54155535091814e-07,6.16565730572267e-07,5.85338104725995e-07,1.46347914373889e-07,1.46347914373889e-07,5.85338104725995e-07,8.08651335939512e-06,7.52854027093986e-06,7.67695019189037e-06,7.14723714770058e-06,0,1
Case02_slow_drift,28,10.185196856888,9.86110235733399,0.0262461999760006,-0.0196846499820005,0.0328077499700008,0.0716875037679926,0.0688543234082748,1.25998,10.1187835496616,9.87927350136125,0.911102670145854,0.0377066651029869,10.2809040945276,9.92454373183589,0.000933907745194088,9.84858307850314e-06,0.000925452259157424,0.000925461479842894,1.2862333022127e-07,1.19402644751338e-07,1.00926681530958,94.8266098512696,0.0772234609131838,1,0.0772234609131838,0.928312496232007,0.181580112265948,0.0507294555382369,0.0209192405318479,0.00586872339998479,0.0194595673999007,0.00545922506359631,0.0194595673999007,0.00545922506359631,0.0194595673999007,0.00545922506359631,0.00145967313194717,0.000409498336388481,0.00145967313194717,0.000409498336388481,0,0,0,0,8.67542348142614e-07,8.05350402791249e-07,1.10007779946253e-05,1.02121596806847e-05,0,0,1,0.665166365297623,-0.746695189804209,1,0.439718244125068,0.438748427601246,0.00589834453375777,-0.00662129915302351,0.013561222866143,0.0120805242166198,1.66666666666668,2.0725376167151e-05,5.1812132922972e-06,5.1812132922972e-06,2.0725376167151e-05,0.000260903230482563,0.000257180223330613,5.95126160025569e-07,1.48794208770439e-07,1.48794208770439e-07,5.95126160025569e-07,5.52463051186307e-07,1.38127523368552e-07,1.38127523368552e-07,5.52463051186307e-07,7.94446169163389e-06,7.6093787471247e-06,7.37494306418023e-06,7.06388137951811e-06,0,1
Case02_slow_drift,29,10.213219104864,9.84008567135199,0.0280222479759988,-0.0210166859819996,0.0350278099699988,0.0705033832874086,0.0732167110103089,1.27998,10.146152986217,9.86945951176816,0.875352790893524,0.0537740265647081,10.371749510604,9.78817261811064,0.000933875852853644,1.21362802206794e-05,0.000925569704685042,0.000925578613062868,1.26353905443286e-07,1.17445527617944e-07,1.00910213748213,76.9491010305856,0.0758511456843839,1,0.0758511456843839,0.929496616712591,0.25296596094239,-0.0911008832506113,0.0294651501188792,-0.0105654610228818,0.0273694365554338,-0.00981398959308954,0.0273694365554338,-0.00981398959308954,0.0273694365554338,-0.00981398959308954,0.0020957135634454,-0.000751471429792261,0.0020957135634454,-0.000751471429792261,0,0,0,0,2.84130902923381e-07,2.64098712970778e-07,3.12925289411597e-06,2.90862997791887e-06,0,0,1,0.41498763546524,-0.909827050823928,1,0.698715740373172,0.697729084818699,0.00841885871245559,-0.01845767135946,0.0189505778429782,0.0086436817663705,1.66666666666669,2.05442023809031e-05,5.13593499426129e-06,5.13593499426129e-06,2.05442023809031e-05,0.00025913453743268,0.000254871142724886,-1.94916025502726e-07,-4.87127088165813e-08,-4.87127088165813e-08,-1.94916025502723e-07,-1.81173786247851e-07,-4.52782980359177e-08,-4.52782980359177e-08,-1.81173786247847e-07,-1.90285044407993e-06,-2.48422701514938e-06,-1.76869304988232e-06,-2.30908060572737e-06,0,1
Case02_slow_drift,30,10.24296940084,9.81777294936999,0.029750295976001,-0.0223127219820007,0.0371878699700012,0,0.0518670061709196,1.29998,10.1911226212167,9.81922131804891,0.767041411759717,0.102453298085521,10.4875415201785,9.48752911746226,0.000919517129471004,1.79932237530386e-05,0.000925478916056832,0.000925478916056832,-9.07886282105943e-08,-9.07886282105943e-08,0.99346070297718,51.1035233085663,0,1,0,1,0.341388533961455,-0.381930394305902,0.0449696349997222,-0.0502381937192489,0.0449696349997222,-0.0502381937192489,0.0449696349997222,-0.0502381937192489,0.0449696349997222,-0.0502381937192489,0,0,0,0,0,0,0,0,3.49492354904652e-06,3.49492354904652e-06,4.25032425801431e-05,4.25032425801431e-05,0,0,1,0.592272895303835,-0.805737437065207,1,0.995440463131935,0.99537247781939,0.0397492637552432,-0.0540755286242646,0.00522037124447895,0.0038373349050157,1.66666666666668,1.81466982691398e-05,4.53658589655795e-06,4.53658589655795e-06,1.81466982691398e-05,0.000229481987289929,0.000224420331572175,-2.39750411176335e-06,-5.99349097703338e-07,-5.99349097703338e-07,-2.39750411176335e-06,-2.39750411176335e-06,-5.99349097703338e-07,-5.99349097703338e-07,-2.39750411176335e-06,-2.96525501427516e-05,-3.04508111527113e-05,-2.96525501427516e-05,-3.04508111527113e-05,0,1
