time_s,Cs1_pF,Cs2_pF,lambda,E_in,E_quad,gate,base_in
0.71998,9.98364762509984,9.95048506729215,0.962204027538043,0.000931938989960033,1.26526757910388e-05,0,0.000931938989960033
0.73998,10.013931588862,9.99871779457741,0.913219718735015,0.000929365201535574,1.09119320914034e-05,0,0.000931900383133666
0.75998,9.9853492370994,9.99552895702764,0.943006065150056,0.000932676331549174,1.37841897824205e-05,0,0.000931912022359898
0.77998,9.96340323577903,10.0011010375181,0.946200391745786,0.000939974921753599,9.97898631587196e-06,0,0.000932032965850804
0.79998,10.0623836139749,10.0251573129409,0.779146713432735,0.000927864761749229,1.52500599682372e-05,0,0.00093197044278928
0.81998,10.0341176665521,10.0391289156177,0.919424476524871,0.000932346814925887,8.0789850935737e-06,0,0.000931976088371329
0.83998,9.99767487225149,10.0724506865871,0.870115515916824,0.000931381644654349,7.34312931562485e-06,0,0.000931967171715575
0.85998,10.0632164323145,10.0162218172119,0.785126587856182,0.000922800921434369,1.35011674061407e-05,0,0.000931829677961357
0.87998,10.0998027376841,10.00897264877,0.897183021308031,0.000931806116920257,1.00121146591425e-05,0,0.00093182932454574
0.89998,10.0942770530157,10.0191753310235,0.960628626246042,0.000922772777904487,1.05347735796949e-05,0,0.000931693476346121
0.91998,10.0746228015685,10.0079295885298,0.922742232967312,0.000937223418755875,9.11458580246364e-06,0,0.000931776425482268
0.93998,10.0662022911054,9.98578605664848,0.915270699955917,0.00092764744915724,1.18335306650273e-05,0,0.000931714490837392
0.95998,10.0696434587598,9.98810009299353,0.979715521334661,0.000936380149984976,1.28280424811953e-05,0,0.000931784475724606
0.97998,10.0671724927381,9.9314772051957,0.800254631572599,0.000929940039790635,1.55875707020754e-05,0,0.000931756809185596
0.99998,10.0584064469244,9.92764868557085,0.959052584413189,0.000928802833754786,1.21402409577739e-05,0,0.000931712499554134
1.01998,10.0449785055884,9.89892073991014,0.876779607612762,0.000924930098179478,9.66165781352632e-06,0,0.000931610763533514
1.03998,10.0654425466693,9.93070646160766,0.857658624069033,0.00092586655650932,1.75945346809484e-05,0,0.000931524600428151
1.05998,10.1103927863884,9.89332474412831,0.799062540942782,0.000931543073249638,1.11457098194307e-05,0,0.000931524877520473
1.07998,10.1505161099177,9.87440843582992,0.849082542823938,0.000926833130248262,1.57289093549497e-05,0,0.00093145450131139
1.09998,10.1711564425235,9.86193697201667,0.911945311001623,0.000921473673135211,1.24462830697409e-05,0,0.000931304788888747
1.11998,10.1965818118884,9.85916252503431,0.904059851606179,0.000927292574699093,1.0390322489441e-05,0,0.000931244605675903
1.13998,10.2154678477585,9.86214960828917,0.923763937180346,0.000916035953918822,1.07034310058957e-05,0,0.000931016475899546
1.15998,10.2759546634418,9.82435617632887,0.760709929931683,0.00092370607933343,1.07609139263324e-05,0,0.000930906819951055
