time_s,Cs1_true_pF,Cs2_true_pF,Cs1_fixed_pF,Cs2_fixed_pF,Cs1_NLMS_pF,Cs2_NLMS_pF,Cs1_CVFF_RLS_pF,Cs2_CVFF_RLS_pF
0,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.02,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.04,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.06,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.08,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.1,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.12,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.14,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.16,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.18,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.2,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.22,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.24,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.26,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.28,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.3,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.32,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.34,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.36,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.38,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.4,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.42,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.44,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.46,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.48,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.5,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.52,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.54,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.56,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.58,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.6,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.62,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.64,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.66,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.68,10,10,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694,9.99667740314025,9.99492397929694
0.7,10,10,9.99667740314025,9.99492397929694,10.0339509160697,10.0099537250278,10.0847532324156,10.030384554382
0.72,10,10,9.99667740314025,9.99492397929694,10.0257118274992,10.002826767009,10.0547190481971,10.0117094468718
0.74,10,10,9.99667740314025,9.99492397929694,9.98406748555894,10.0028005522953,9.98667644415136,10.0093256305248
0.76,10,10,9.99667740314025,9.99492397929694,10.0313119795698,9.98352653332505,10.0467424172045,9.98305978995205
0.78,10,10,9.99667740314025,9.99492397929694,10.0831739835359,10.0274504413948,10.1060233682707,10.0362096607271
0.8,10,10,9.99667740314025,9.99492397929694,10.0820612883139,10.0563034005911,10.1005036903401,10.0650065509479
0.82,10,10,9.99667740314025,9.99492397929694,10.0333035705625,10.0815769440997,10.0477999227123,10.0889824500763
0.84,10,10,9.99667740314025,9.99492397929694,10.0556554109658,10.0693809946089,10.0656644703928,10.07673515769
0.86,10,10,9.99667740314025,9.99492397929694,10.0751247672098,10.0837221748824,10.0801484108412,10.0874063619505
0.88,10,10,9.99667740314025,9.99492397929694,10.1411106536021,10.057317297297,10.1352414918042,10.0644815746337
0.9,10,10,9.99667740314025,9.99492397929694,10.1128099417308,10.0985803860641,10.1127939746814,10.0974026357396
0.92,10,10,9.99667740314025,9.99492397929694,10.0940719671254,10.0995779127829,10.0987196349205,10.0983083429292
0.94,10,10,9.99667740314025,9.99492397929694,10.1298528508088,10.0678177081074,10.1246020726613,10.0749432684955
0.96,10,10,9.99667740314025,9.99492397929694,10.0724175890497,10.0514457007278,10.0819701429921,10.0616142781034
0.98,10,10,9.99667740314025,9.99492397929694,10.0510871464289,9.99537914671635,10.0641522298163,10.0168718432875
1,10,10,9.99667740314025,9.99492397929694,10.0887801265129,9.98513555726044,10.0904023151709,10.0063839765658
1.02,10,10,9.99667740314025,9.99492397929694,10.0380708291565,9.96632884365764,10.0521467680253,9.98940468158689
1.04,10,10,9.99667740314025,9.99492397929694,9.98880397234612,9.97636177656736,10.0133301855788,9.99380345580832
1.06,10,10,9.99667740314025,9.99492397929694,9.9927996350887,9.99307105579216,10.013042395892,10.003074615048
1.08,10,10,9.99667740314025,9.99492397929694,9.95799503174665,10.0054661124055,9.98726266751494,10.0101728535831
1.1,10,10,9.99667740314025,9.99492397929694,9.91933645749277,10.0372231998246,9.9572947554262,10.0312507522071
1.12,10,10,9.99667740314025,9.99492397929694,9.89586011166284,10.0734373848353,9.93659552021065,10.0567060283126
1.14,10,10,9.99667740314025,9.99492397929694,9.94135656028412,10.107818890345,9.96301744036166,10.0825935930902
1.16,10,10,9.99667740314025,9.99492397929694,9.98712610559576,10.0929637277811,9.99163107461494,10.0755387972769
1.18,10,10,9.99667740314025,9.99492397929694,9.99929020870623,10.0310724781118,9.99962487397758,10.0341302890616
1.2,10,10,9.99667740314025,9.99492397929694,10.0103834919692,10.0058146553111,10.0070095806339,10.0168462671178
1.22,10,10,9.99667740314025,9.99492397929694,10.0321703386848,9.98604219337011,10.0214477912531,10.0028118239679
1.24,10,10,9.99667740314025,9.99492397929694,10.0076275231256,10.0072115236132,10.0074146969926,10.014070787982
1.26,10,10,9.99667740314025,9.99492397929694,10.0175596227501,10.0228164278073,10.0132289341939,10.022451609397
1.28,10,10,9.99667740314025,9.99492397929694,10.039593784193,9.9614621691619,10.0274068184398,9.98434039088877
1.3,10,10,9.99667740314025,9.99492397929694,10.032315816369,9.93729619390111,10.0243519423407,9.96735874628165
1.32,10,10,9.99667740314025,9.99492397929694,10.0528725919609,9.93043882920101,10.0370322719992,9.96028065793117
1.34,10,10,9.99667740314025,9.99492397929694,10.0335227731106,9.98131566433548,10.0273102964997,9.9870779108824
1.36,10,10,9.99667740314025,9.99492397929694,10.0895019077818,9.94682932815302,10.0632777787106,9.96468978236328
1.38,10,10,9.99667740314025,9.99492397929694,10.0690586952698,9.96083913969298,10.0539409834895,9.97109709810224
1.4,10,10,9.99667740314025,9.99492397929694,10.0475778991788,9.94339808313876,10.0431788838141,9.96003240921668
1.42,10,10,9.99667740314025,9.99492397929694,10.0095570280309,9.92842932143546,10.0217332671904,9.94968329047922
1.44,10,10,9.99667740314025,9.99492397929694,10.0004378230595,9.89786871988466,10.0152737414188,9.93005195453741
1.46,10,10,9.99667740314025,9.99492397929694,9.91021421468494,9.92472296057295,9.95376011197421,9.94398749634105
1.48,10,10,9.99667740314025,9.99492397929694,9.89976898718215,9.94040465197672,9.94233549273652,9.9516160975027
1.5,10,10,9.99667740314025,9.99492397929694,9.89040990078088,9.96572592918831,9.93206988203404,9.96566420682932
1.52,10,10,9.99667740314025,9.99492397929694,9.89952061372637,9.97511479446011,9.93296889081674,9.97091053522494
1.54,10,10,9.99667740314025,9.99492397929694,9.99417902832661,9.89363995721077,9.99487622468918,9.91451040685156
1.56,10,10,9.99667740314025,9.99492397929694,9.97676235908179,9.95538013230424,9.98224966862916,9.95621600317195
1.58,10,10,9.99667740314025,9.99492397929694,9.9830182925486,9.96562980269851,9.98570456485156,9.96284029488191
1.6,10,10,9.99667740314025,9.99492397929694,9.95584380477515,10.0018883548281,9.96754333028078,9.98696760947355
1.62,10,10,9.99667740314025,9.99492397929694,9.99059520602101,9.96826720871233,9.98892718953261,9.96669494978133
1.64,10,10,9.99667740314025,9.99492397929694,10.0917774397163,9.97284728618496,10.0660556953783,9.97037914115297
1.66,10,10,9.99667740314025,9.99492397929694,10.1304333720537,9.99168211339984,10.0984707785867,9.98481335584703
1.68,10,10,9.99667740314025,9.99492397929694,10.0548838247122,10.0495568809528,10.0406089575526,10.0337956748185
1.7,10,10,9.99667740314025,9.99492397929694,10.0518316522919,10.0347417559285,10.0402484053836,10.0248852712457
1.72,10,10,9.99667740314025,9.99492397929694,10.0225999201023,10.0552014616112,10.020869390277,10.0407499472561
1.74,10,10,9.99667740314025,9.99492397929694,10.053662692873,10.0488159784668,10.0422842655299,10.0381628670681
1.76,10,10,9.99667740314025,9.99492397929694,10.0279291303077,10.0656769672976,10.0267800718804,10.050449382569
1.78,10,10,9.99667740314025,9.99492397929694,10.0213238720964,10.0768901992796,10.0228828411379,10.0589435618456
1.8,10,10,9.99667740314025,9.99492397929694,9.99198762295586,10.0935451380475,10.0051377469134,10.07085233325
1.82,10,10,9.99667740314025,9.99492397929694,10.0797845452872,10.0614235906205,10.0632412730921,10.0517705404413
1.84,10,10,9.99667740314025,9.99492397929694,10.0990123496923,10.0398692691298,10.0777084550459,10.0388537028114
1.86,10,10,9.99667740314025,9.99492397929694,10.0704517779414,10.0240922146456,10.062209876252,10.0290780793522
1.88,10,10,9.99667740314025,9.99492397929694,10.044144086667,10.0029324474616,10.0470362452734,10.0155954815659
1.9,10,10,9.99667740314025,9.99492397929694,10.0918781278268,9.98952811590368,10.0764104203909,10.0058311719422
1.92,10,10,9.99667740314025,9.99492397929694,10.0995475515794,9.93239398817501,10.0832077012856,9.96673260411777
1.94,10,10,9.99667740314025,9.99492397929694,10.0536808284724,9.99519533553604,10.0533697286893,10.0060721992516
1.96,10,10,9.99667740314025,9.99492397929694,10.0521485014626,9.98023344586745,10.0524162164031,9.99516264154841
1.98,10,10,9.99667740314025,9.99492397929694,10.0009338712216,9.945765488424,10.0177794203871,9.97005643683772
2,10,10,9.99667740314025,9.99492397929694,9.95842919784351,9.8539232569851,9.98171379411638,9.893866774582
2.02,10,10,9.99667740314025,9.99492397929694,9.94222624443429,9.89546794126166,9.96616478317253,9.92004706764374
2.04,10,10,9.99667740314025,9.99492397929694,9.92470982297194,9.91131872722966,9.95063304666221,9.92817460816875
2.06,10,10,9.99667740314025,9.99492397929694,9.99602916939831,9.90478038600457,10.0001952778412,9.92104761659643
2.08,10,10,9.99667740314025,9.99492397929694,9.96710369390321,9.88422399766029,9.97886992920995,9.90417049456892
2.1,10,10,9.99667740314025,9.99492397929694,9.95032778874316,9.92845411210054,9.96547193030741,9.93297314788103
2.12,10,10,9.99667740314025,9.99492397929694,9.9858679267505,9.9363698963256,9.98783908141851,9.93781130759919
2.14,10,10,9.99667740314025,9.99492397929694,10.0010679385528,9.9633682170149,9.99754557278232,9.95529720597323
2.16,10,10,9.99667740314025,9.99492397929694,9.99687645305763,9.95285240224508,9.99540683810941,9.94985005343567
2.18,10,10,9.99667740314025,9.99492397929694,9.93948588245019,9.99897209004361,9.95811830074697,9.98029379784476
2.2,10,10,9.99667740314025,9.99492397929694,9.9315578046111,10.0118528641837,9.95119400882703,9.99025801586646
2.22,10,10,9.99667740314025,9.99492397929694,9.93633951673121,10.0215271055815,9.95190662347423,9.99801908711346
2.24,10,10,9.99667740314025,9.99492397929694,9.89215035251302,10.0441681405738,9.92400350366102,10.0139681170407
2.26,10,10,9.99667740314025,9.99492397929694,9.97640243730058,10.0356621689219,9.97534946708585,10.011951672722
2.28,10,10,9.99667740314025,9.99492397929694,10.0240106502054,10.0194982379725,10.0068878212539,10.0040956058798
2.3,10,10,9.99667740314025,9.99492397929694,10.0508938361847,10.0501270325248,10.0265977039079,10.0260661192359
2.32,10,10,9.99667740314025,9.99492397929694,10.0597164311789,10.0193826299591,10.0349398474176,10.0093591650431
2.34,10,10,9.99667740314025,9.99492397929694,10.0362424461283,10.0413409969376,10.0233030980416,10.0238950506958
2.36,10,10,9.99667740314025,9.99492397929694,9.98783042158844,10.0083029482161,9.99420421774118,10.0050144568395
2.38,10,10,9.99667740314025,9.99492397929694,9.9442007449625,9.97382016476243,9.96504321465275,9.98294171658405
2.4,10,10,9.99667740314025,9.99492397929694,9.98030670908747,10.0301342153218,9.9870878704658,10.0201974674088
2.42,10,10,9.99667740314025,9.99492397929694,9.97587184137394,10.0153146861771,9.98352521145543,10.0119903264888
2.44,10,10,9.99667740314025,9.99492397929694,10.0071123844104,10.0152688489762,10.0016972948832,10.012323513534
2.46,10,10,9.99667740314025,9.99492397929694,10.0229800932394,10.0489186083501,10.0118370196726,10.0329050587139
2.48,10,10,9.99667740314025,9.99492397929694,9.94791205280942,10.074667090392,9.96343811248924,10.0518603597323
2.5,10,10,9.99667740314025,9.99492397929694,9.88673271778078,10.0646361048123,9.91907362406752,10.047744963849
2.52,10,10,9.99667740314025,9.99492397929694,9.91990193934851,10.0451903712019,9.93728588969808,10.0368143403634
2.54,10,10,9.99667740314025,9.99492397929694,9.90554577994227,10.0716392409103,9.92601284048351,10.0548296220103
2.56,10,10,9.99667740314025,9.99492397929694,9.96362715805586,10.0582957598246,9.96199454735674,10.0479976290038
2.58,10,10,9.99667740314025,9.99492397929694,9.94595697535333,10.0688887892987,9.95115979623958,10.0557548528582
2.6,10,10,9.99667740314025,9.99492397929694,9.90178528288846,10.0821771194803,9.92272380439446,10.0656159328626
