time_s,Cs1_true_pF,Cs2_true_pF,Cs1_fixed_pF,Cs2_fixed_pF,Cs1_NLMS_pF,Cs2_NLMS_pF,Cs1_CVFF_RLS_pF,Cs2_CVFF_RLS_pF
0,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.02,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.04,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.06,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.08,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.1,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.12,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.14,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.16,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.18,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.2,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.22,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.24,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.26,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.28,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.3,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.32,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.34,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.36,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.38,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.4,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.42,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.44,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.46,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.48,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.5,10,10,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.52,10.0042022135261,9.99380038065564,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.54,10.0149826842599,9.97421579952946,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.56,10.0143886222324,9.92773430282695,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.58,10.0132531091486,9.86404777503624,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.6,10.0284158201727,9.79781784860998,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.62,10.0420218766095,9.71610375169014,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.64,10.0747925580448,9.63696711058617,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.66,10.1610879630805,9.58950981344126,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.68,10.2265939992177,9.51601087584963,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441,10.0512823543026,9.88462538811441
0.7,10.3092689008084,9.4486705049989,10.0512823543026,9.88462538811441,10.1692971068836,9.76869630985413,10.39942906772,9.54228384328678
0.72,10.2597446085071,9.26991766755868,10.0512823543026,9.88462538811441,10.2206926436724,9.71274143103787,10.4192945001491,9.51198311195544
0.74,10.4182956541167,9.25397131586308,10.0512823543026,9.88462538811441,10.231759757546,9.59431828699965,10.3761476140709,9.36824130286548
0.76,10.3905623955514,9.08740478847549,10.0512823543026,9.88462538811441,10.2559023042411,9.49799739815156,10.3733740369857,9.28530545072963
