time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,E_in,E_quad,base_in,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_applied_1,delta_c_applied_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,base_in_increment_candidate,base_in_increment_applied
0.91998,10.0075367723279,10.0245291772909,0.995,0.0277394433794195,0.000926182579536113,9.16180151198853e-06,0.000933255172865145,0.992307067304073,101.091753439727,0,1,0,1,-0.0111125061257944,0.00254049152212765,-0.0111125061257944,0.00254049152212765,-0.0111125061257944,0.00254049152212765,3.28673529746478e-06,3.28673529746478e-06,3.97194340700007e-05,3.97194340700007e-05,0,0,-1.07704466939594e-07,-1.07704466939594e-07
0.93998,10.0182941303163,10.0095262158235,0.995,0.0483277062716618,0.000928656189643287,7.87051883554989e-06,0.000933186188116817,0.99507210529789,117.991737142219,0,1,0,1,0.0107573579883962,-0.0150029614674256,0.0107573579883962,-0.0150029614674256,0.0107573579883962,-0.0150029614674256,3.27030162097746e-06,3.27030162097746e-06,3.96067565899577e-05,3.96067565899577e-05,0,0,-6.89847483278981e-08,-6.89847483278981e-08
0.95998,10.0109805494983,10.0093767350904,0.995,0.0205776516675765,0.00093017115345416,1.35768287409429e-05,0.000933140962596877,0.996769096348326,68.5116658085168,0,1,0,1,-0.00731358081803002,-0.000149480733069751,-0.00731358081803002,-0.000149480733069751,-0.00731358081803002,-0.000149480733069751,3.25395011287257e-06,3.25395011287257e-06,3.92942619444406e-05,3.92942619444406e-05,0,0,-4.52255199398033e-08,-4.52255199398033e-08
0.97998,10.0105805666506,9.99584296856906,0.995,0.0405479317494499,0.000929626234267785,1.03647745397109e-05,0.000933088241671941,0.996233443316504,89.6909267718431,0,1,0,1,-0.000399982847614666,-0.0135337665213502,-0.000399982847614666,-0.0135337665213502,-0.000399982847614666,-0.0135337665213502,3.23768036230821e-06,3.23768036230821e-06,3.88638244913958e-05,3.88638244913958e-05,0,0,-5.2720924936453e-08,-5.2720924936453e-08
0.99998,10.0045137265906,10.0145611106926,0.995,0.0624277078537684,0.000924437964963345,1.56700682016319e-05,0.000932958487521312,0.990729411943595,58.9938699088733,0,1,0,1,-0.00606684006005409,0.0187181421235181,-0.00606684006005409,0.0187181421235181,-0.00606684006005409,0.0187181421235181,3.22149196049666e-06,3.22149196049666e-06,3.95058697406132e-05,3.95058697406132e-05,0,0,-1.29754150628961e-07,-1.29754150628961e-07
1.01998,10.002526236834,10.0110906506608,0.995,0.0135234530709056,0.000924354753732636,9.63282349856542e-06,0.000932829431514482,0.990778010057281,95.9588591910762,0,1,0,1,-0.00198748975661012,-0.00347046003176921,-0.00198748975661012,-0.00347046003176921,-0.00198748975661012,-0.00347046003176921,3.20538450069418e-06,3.20538450069418e-06,3.87146855138064e-05,3.87146855138064e-05,0,0,-1.29056006830113e-07,-1.29056006830113e-07
1.03998,10.0059936265355,10.0125340833232,0.995,0.0132157445183079,0.000922554717009804,1.20022454249221e-05,0.000932675310796911,0.988985430607377,76.8651768340861,0,1,0,1,0.00346738970149296,0.00144343266237179,0.00346738970149296,0.00144343266237179,0.00346738970149296,0.00144343266237179,3.18935757819071e-06,3.18935757819071e-06,3.88867098709945e-05,3.88867098709945e-05,0,0,-1.54120717570203e-07,-1.54120717570203e-07
1.05998,9.99924156824826,9.998859210381,0.995,0.056886973138133,0.000926084108570904,1.45812544532675e-05,0.000932576442763521,0.992933015219846,63.5119640443058,0,1,0,1,-0.00675205828721204,-0.0136748729421807,-0.00675205828721204,-0.0136748729421807,-0.00675205828721204,-0.0136748729421807,3.17341079029976e-06,3.17341079029976e-06,3.77163258125333e-05,3.77163258125333e-05,0,0,-9.88680333900921e-08,-9.88680333900921e-08
1.07998,10.0004892064172,9.99309694245034,0.995,0.0230787007978699,0.000931640462452127,1.80968799241136e-05,0.00093256240305885,0.998996350037706,51.4807229946478,0,1,0,1,0.00124763816896944,-0.0057622679306526,0.00124763816896944,-0.0057622679306526,0.00124763816896944,-0.0057622679306526,3.15754373634825e-06,3.15754373634825e-06,3.81015950242877e-05,3.81015950242877e-05,0,0,-1.40397046709782e-08,-1.40397046709782e-08
1.09998,10.0071869000868,9.98584428094431,0.995,0.0403446754338812,0.00092350578038721,1.23533238582522e-05,0.000932426553718776,0.990288454003557,74.7576758261459,0,1,0,1,0.00669769366961859,-0.00725266150603154,0.00669769366961859,-0.00725266150603154,0.00669769366961859,-0.00725266150603154,3.14175601766652e-06,3.14175601766652e-06,3.80651401577845e-05,3.80651401577845e-05,0,0,-1.35849340074574e-07,-1.35849340074574e-07
1.11998,10.0080249521799,9.97873154318696,0.995,0.0306175500522669,0.000932457768581805,1.05992162897868e-05,0.000932427021811135,1.00003347702045,87.9742183826145,0.000278975170420192,1,0.000278975170420192,0.99972110263502,0.000838276051922549,-0.00711463850926997,0.000838052093103059,-0.00711273775735322,0.000838052093103059,-0.00711273775735322,3.12604723757818e-06,3.12517539124082e-06,3.76139508190935e-05,3.76034603873235e-05,0,0,4.68222945441618e-10,4.68092359295911e-10
1.13998,10.0031424648931,9.97811941011961,0.995,0.0219436592171846,0.000923708448511802,7.75656868147049e-06,0.000932296243211645,0.990649591768997,119.087251904568,0,1,0,1,-0.00488248728681029,-0.000612133067351195,-0.00488248728681029,-0.000612133067351195,-0.00488248728681029,-0.000612133067351195,3.11042136062198e-06,3.11042136062198e-06,3.74368712651809e-05,3.74368712651809e-05,0,0,-1.3077859948999e-07,-1.3077859948999e-07
1.15998,9.99871096567213,9.9822112247979,0.995,0.0278840092169944,0.000924597132269757,8.20176426393588e-06,0.000932180756547517,0.991741776288204,112.731493187422,0,1,0,1,-0.00443149922100261,0.00409181467829356,-0.00443149922100261,0.00409181467829356,-0.00443149922100261,0.00409181467829356,3.09486925381887e-06,3.09486925381887e-06,3.74798321200369e-05,3.74798321200369e-05,0,0,-1.15486664128343e-07,-1.15486664128343e-07
1.17998,9.99674290993565,9.99708983978662,0.995,0.0719675242787623,0.000930152044517718,1.11911212098797e-05,0.00093215032586707,0.997823692437576,83.1151791724055,0,1,0,1,-0.00196805573648717,0.0148786149887155,-0.00196805573648717,0.0148786149887155,-0.00196805573648717,0.0148786149887155,3.07939490754977e-06,3.07939490754977e-06,3.79648432987704e-05,3.79648432987704e-05,0,0,-3.04306804470734e-08,-3.04306804470734e-08
1.19998,9.99923402285521,9.98778173478428,0.995,0.0479852019411759,0.000930231063127144,1.03823625169349e-05,0.000932121536925971,0.997941037312451,89.597243555109,0,1,0,1,0.00249111291956083,-0.00930810500233825,0.00249111291956083,-0.00930810500233825,0.00249111291956083,-0.00930810500233825,3.06399793301203e-06,3.06399793301203e-06,3.67889747579097e-05,3.67889747579097e-05,0,0,-2.87889410988725e-08,-2.87889410988725e-08
1.21998,9.99191867256372,10.0015424577262,0.995,0.0802352116216374,0.000928543945439732,1.11555650128144e-05,0.000932067873053677,0.996161883032701,83.2359404794497,0,1,0,1,-0.00731535029148489,0.013760722941873,-0.00731535029148489,0.013760722941873,-0.00731535029148489,0.013760722941873,3.04867794334696e-06,3.04867794334696e-06,3.73032478263569e-05,3.73032478263569e-05,0,0,-5.36638722936937e-08,-5.36638722936937e-08
1.23998,9.99067798665761,10.0031643371406,0.995,0.0108604857825315,0.000928497489265971,8.29876449156672e-06,0.000932014317296861,0.99616939507181,111.883822005634,0,1,0,1,-0.00124068590610804,0.00162187941442582,-0.00124068590610804,0.00162187941442582,-0.00124068590610804,0.00162187941442582,3.03343455363023e-06,3.03343455363023e-06,3.67954596105628e-05,3.67954596105628e-05,0,0,-5.35557568156434e-08,-5.35557568156434e-08
1.25998,9.98320040749254,10.0083171885803,0.995,0.0499432724591361,0.000929551166463455,1.25722277358946e-05,0.00093197737003436,0.997357174897515,73.9368698988089,0,1,0,1,-0.00747757916507474,0.00515285143972477,-0.00747757916507474,0.00515285143972477,-0.00747757916507474,0.00515285143972477,3.01826738086207e-06,3.01826738086207e-06,3.64586211234606e-05,3.64586211234606e-05,0,0,-3.69472625011023e-08,-3.69472625011023e-08
1.27998,9.98676015824535,10.0101233214899,0.995,0.0225440431844613,0.000927934332087224,8.50198669143117e-06,0.000931916724465153,0.995661871116883,109.143235074482,0,1,0,1,0.00355975075281556,0.00180613290956622,0.00355975075281556,0.00180613290956622,0.00355975075281556,0.00180613290956622,3.00317604395776e-06,3.00317604395776e-06,3.67247008199222e-05,3.67247008199222e-05,0,0,-6.06455692071101e-08,-6.06455692071101e-08
1.29998,9.98299828728896,10.0127292724224,0.995,0.0268249533683894,0.000932233364288822,1.30430579759449e-05,0.000931921460652284,1.00033977265901,71.4735276031323,0.00283143882507756,1,0.00283143882507756,0.997176555585059,-0.00377220951877177,0.00261311274386067,-0.00376187095639757,0.00260595093252114,-0.00376187095639757,0.00260595093252114,2.98816016373797e-06,2.97972325961272e-06,3.61606975345716e-05,3.60585998150772e-05,0,0,4.74959735506219e-09,4.73618713093682e-09
1.31998,9.97495217315122,10.0143522903097,0.995,0.0494011424489642,0.000926357352294361,1.30244058497414e-05,0.000931837999026915,0.994029423515744,71.1247302153872,0,1,0,1,-0.00804611413773237,0.00162301788726538,-0.00804611413773237,0.00162301788726538,-0.00804611413773237,0.00162301788726538,2.97326154743992e-06,2.97326154743992e-06,3.56431222996374e-05,3.56431222996374e-05,0,0,-8.34616253687958e-08,-8.34616253687958e-08
1.33998,9.97000778689524,10.0182685106473,0.995,0.0412957255767274,0.000938594296422143,9.51485900333251e-06,0.000931933569061593,1.00725050642071,98.64510825347,0.0604208868392278,1,0.0604208868392278,0.943021787302471,-0.00523491893558337,0.00414633798743402,-0.0049443862559837,0.0039162203376808,-0.0049443862559837,0.0039162203376808,2.95839523970272e-06,2.78983116649158e-06,3.57880423712205e-05,3.37489036809649e-05,0,0,1.01344460928495e-07,9.55700346779946e-08
1.35998,9.96759692101676,10.0167196254355,0.995,0.0182635471228457,0.000930829911478462,1.15979140179308e-05,0.000931917014197846,0.998815733631675,80.2583904331025,0,1,0,1,-0.00241086587847938,-0.00154888521184482,-0.00241086587847938,-0.00154888521184482,-0.00241086587847938,-0.00154888521184482,2.94444608387026e-06,2.94444608387026e-06,3.54208721449071e-05,3.54208721449071e-05,0,0,-1.65548637469978e-08,-1.65548637469978e-08
