time_s,Cs1_pF,Cs2_pF,lambda,innovation_scalar,local_ls_Cs1_pF,local_ls_Cs2_pF,E_in,E_quad,base_in,base_in_candidate,base_in_increment_candidate,base_in_increment_applied,evidence_ratio_base,evidence_ratio_quad,evidence_background_excess,evidence_phase_weight,fault_evidence_score,update_weight,delta_c_local_1,delta_c_local_2,delta_c_m2_raw_1,delta_c_m2_raw_2,delta_c_raw_1,delta_c_raw_2,delta_c_after_rate_1,delta_c_after_rate_2,delta_c_applied_1,delta_c_applied_2,delta_c_suppressed_1,delta_c_suppressed_2,delta_c_information_suppressed_1,delta_c_information_suppressed_2,delta_c_rate_suppressed_1,delta_c_rate_suppressed_2,delta_c_projection_suppressed_1,delta_c_projection_suppressed_2,J_increment_norm_raw,J_increment_norm_applied,h_increment_norm_raw,h_increment_norm_applied,rate_limit_active,projection_active,m4_evidence_valid,fault_direction_candidate_1,fault_direction_candidate_2,direction_candidate_valid,cos_local_fault,cos_raw_fault,delta_c_parallel_1,delta_c_parallel_2,delta_c_perpendicular_1,delta_c_perpendicular_2,R_condition_number,J_11,J_12,J_21,J_22,h_1,h_2,J_increment_raw_11,J_increment_raw_12,J_increment_raw_21,J_increment_raw_22,J_increment_applied_11,J_increment_applied_12,J_increment_applied_21,J_increment_applied_22,h_increment_raw_1,h_increment_raw_2,h_increment_applied_1,h_increment_applied_2,forced_update_weight_active,direction_diagnostics_enabled
1.59998,9.91575590565724,10.0775775858848,0.832336341004804,0.0731072624697509,9.73711613098537,10.3449563970673,0.000923271121638495,1.18632851895122e-05,0.000931250823690999,0.000931250823690999,-1.21518305368088e-07,-1.21518305368088e-07,0.991301845682117,77.825923163125,0,1,0,1,-0.203024001934141,0.303970476007411,-0.0243842272622707,0.0365916648249129,-0.0243842272622707,0.0365916648249129,-0.0243842272622707,0.0365916648249129,-0.0243842272622707,0.0365916648249129,0,0,0,0,0,0,0,0,1.64874648613559e-06,1.64874648613559e-06,1.9769342336588e-05,1.9769342336588e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.66666666666668,1.98602560120618e-05,4.9650407574801e-06,4.9650407574801e-06,1.98602560120618e-05,0.000246966025865643,0.000249376410807658,-1.13103186028456e-06,-2.82753282551188e-07,-2.82753282551188e-07,-1.13103186028456e-06,-1.13103186028456e-06,-2.82753282551188e-07,-2.82753282551188e-07,-1.13103186028456e-06,-1.43843372425231e-05,-1.35616274286892e-05,-1.43843372425231e-05,-1.35616274286892e-05,1,0
1.61998,9.88854627560646,10.095260856921,0.875412774506936,0.0537470676373322,9.69020331669255,10.2236758801993,0.000931894924094152,6.87580765633705e-06,0.000931260485197047,0.000931260485197047,9.66150604734661e-09,9.66150604734661e-09,1.00069165082762,135.532430609106,0.00576375689686307,1,0.00576375689686307,1,-0.225552588964696,0.146098294314553,-0.0272096300507787,0.017683271036212,-0.0272096300507787,0.017683271036212,-0.0272096300507787,0.017683271036212,-0.0272096300507787,0.017683271036212,0,0,0,0,0,0,0,0,1.25204008603877e-07,1.25204008603877e-07,1.74688186148323e-06,1.74688186148323e-06,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.66666666666668,1.97743660893516e-05,4.94357117289931e-06,4.94357117289931e-06,1.97743660893516e-05,0.000245447363555137,0.000248513125788311,-8.58899227102235e-08,-2.14695845807888e-08,-2.14695845807888e-08,-8.58899227102235e-08,-8.58899227102235e-08,-2.14695845807888e-08,-2.14695845807888e-08,-8.58899227102235e-08,-1.5186623105057e-06,-8.6328501934681e-07,-1.5186623105057e-06,-8.6328501934681e-07,1,0
1.63998,9.89854954372017,10.0658061119735,0.88020145282838,0.0515948526614024,9.97115195534869,9.85086973146197,0.000927975545725393,1.14058500247272e-05,0.000931211211104972,0.000931211211104972,-4.92740920747872e-08,-4.92740920747872e-08,0.996472587934213,81.3596131542614,0,1,0,1,0.0826056797422279,-0.244391125459007,0.010003268113703,-0.0294547449474472,0.010003268113703,-0.0294547449474472,0.010003268113703,-0.0294547449474472,0.010003268113703,-0.0294547449474472,0,0,0,0,0,0,0,0,2.84324742343247e-08,2.84324742343247e-08,4.12089154145319e-07,4.12089154145319e-07,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.66666666666665,1.9793870032022e-05,4.94844959640008e-06,4.94844959640008e-06,1.9793870032022e-05,0.000245741727221118,0.000248224738023116,1.95039426703805e-08,4.87842350076495e-09,4.87842350076495e-09,1.95039426704042e-08,1.95039426703805e-08,4.87842350076495e-09,4.87842350076495e-09,1.95039426704042e-08,2.94363665981248e-07,-2.88387765195206e-07,2.94363665981248e-07,-2.88387765195206e-07,1,0
1.65998,9.90299004574067,10.0243980457861,0.846371640286874,0.066799262792416,9.93385314309982,9.73368084402318,0.000925917301960417,1.73055976582559e-05,0.000931131802467803,0.000931131802467803,-7.94086371683168e-08,-7.94086371683168e-08,0.994315028554592,53.5039193810689,0,1,0,1,0.0353035993796542,-0.332125267950358,0.0044405020205005,-0.0414080661874117,0.0044405020205005,-0.0414080661874117,0.0044405020205005,-0.0414080661874117,0.0044405020205005,-0.0414080661874117,0,0,0,0,0,0,0,0,9.51108235057557e-07,9.51108235057557e-07,1.21500209258349e-05,1.21500209258349e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,1.91414145180421e-05,4.78533846963562e-06,4.78533846963562e-06,1.91414145180421e-05,0.000237528365336011,0.000239271319958349,-6.52455513979899e-07,-1.63111126764463e-07,-1.63111126764463e-07,-6.52455513979905e-07,-6.52455513979899e-07,-1.63111126764463e-07,-1.63111126764463e-07,-6.52455513979905e-07,-8.21336188510708e-06,-8.95341806476699e-06,-8.21336188510708e-06,-8.95341806476699e-06,1,0
1.67998,9.89188041185645,10.0337588928304,0.939830423690295,0.0247953151953732,9.80789700701264,10.1039436639962,0.000931338982655216,1.20521164707318e-05,0.000931134910170615,0.000931134910170615,3.10770281112659e-09,3.10770281112659e-09,1.00022250360974,77.2759693203916,0.00185419674781362,1,0.00185419674781362,1,-0.0950930387280255,0.0795456182100427,-0.0111096338842156,0.00936084704428986,-0.0111096338842156,0.00936084704428986,-0.0111096338842156,0.00936084704428986,-0.0111096338842156,0.00936084704428986,0,0,0,0,0,0,0,0,1.80280450053664e-06,1.80280450053664e-06,2.17534335301665e-05,2.17534335301665e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.03781279879374e-05,5.09451774927267e-06,5.09451774927267e-06,2.03781279879375e-05,0.00025269615703367,0.000254864586625978,1.23671346989539e-06,3.0917927963705e-07,3.0917927963705e-07,1.23671346989539e-06,1.23671346989539e-06,3.0917927963705e-07,3.0917927963705e-07,1.23671346989539e-06,1.5167791697659e-05,1.55932666676294e-05,1.5167791697659e-05,1.55932666676294e-05,1,0
1.69998,9.93429099875676,10.0196755428997,0.833739369429675,0.0724766878967755,10.2356866634579,9.91922060852366,0.000928903741917744,1.5071848619597e-05,0.000931101442646821,0.000931101442646821,-3.34675237930945e-08,-3.34675237930945e-08,0.99760381849212,61.6317059273181,0,1,0,1,0.343806251601437,-0.114538284306752,0.0424105869003082,-0.0140833499307202,0.0424105869003082,-0.0140833499307202,0.0424105869003082,-0.0140833499307202,0.0424105869003082,-0.0140833499307202,0,0,0,0,0,0,0,0,1.45720674532401e-06,1.45720674532401e-06,1.71328576841194e-05,1.71328576841194e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,1.93784918502346e-05,4.84461108368044e-06,4.84461108368044e-06,1.93784918502346e-05,0.00024105400177638,0.000242294979098715,-9.99636137702853e-07,-2.49906665592229e-07,-2.49906665592229e-07,-9.99636137702853e-07,-9.99636137702853e-07,-2.49906665592229e-07,-2.49906665592229e-07,-9.99636137702853e-07,-1.16421552572901e-05,-1.25696075272636e-05,-1.16421552572901e-05,-1.25696075272636e-05,1,0
1.71998,9.94816173376026,10.0102549203329,0.931203180944482,0.0286727276654013,10.0526443524196,9.93877055868298,0.00092957249076225,9.29908070609365e-06,0.000931078508368553,0.000931078508368553,-2.29342782685944e-08,-2.29342782685944e-08,0.998357910518915,99.963912575886,0,1,0,1,0.118353353662876,-0.0809049842167155,0.0138707350035023,-0.00942062256677367,0.0138707350035023,-0.00942062256677367,0.0138707350035023,-0.00942062256677367,0.0138707350035023,-0.00942062256677367,0,0,0,0,0,0,0,0,1.53830112568797e-06,1.53830112568797e-06,1.86932064501195e-05,1.86932064501195e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.04337575242596e-05,5.10842831941568e-06,5.10842831941568e-06,2.04337575242596e-05,0.000254415989215547,0.00025536759395047,1.055265674025e-06,2.63817235735241e-07,2.63817235735241e-07,1.055265674025e-06,1.055265674025e-06,2.63817235735241e-07,2.63817235735241e-07,1.055265674025e-06,1.33619874391671e-05,1.30726148517552e-05,1.33619874391671e-05,1.30726148517552e-05,1,0
1.73998,9.95360342587598,10.0329813503112,0.904312442212191,0.0407584529383413,9.99540306372955,10.2084960459626,0.000929517715968989,1.45810179425885e-05,0.000931055096482559,0.000931055096482559,-2.34118859935564e-08,-2.34118859935564e-08,0.998323672616479,63.7484789892399,0,1,0,1,0.0472413299692835,0.198241125629643,0.00544169211572054,0.0227264299782828,0.00544169211572054,0.0227264299782828,0.00544169211572054,0.0227264299782828,0.00544169211572054,0.0227264299782828,0,0,0,0,0,0,0,0,6.31474840128925e-07,6.31474840128925e-07,8.16396715161783e-06,8.16396715161783e-06,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.08669454417493e-05,5.21672635725027e-06,5.21672635725027e-06,2.08669454417494e-05,0.000260041613248875,0.000261283903094551,4.33187917489746e-07,1.08298037834589e-07,1.08298037834589e-07,4.33187917489746e-07,4.33187917489746e-07,1.08298037834589e-07,1.08298037834589e-07,4.33187917489746e-07,5.62562403332755e-06,5.9163091440815e-06,5.62562403332755e-06,5.9163091440815e-06,1,0
1.75998,9.9501716897893,10.0299958629277,0.975520328817742,0.00875490839652033,9.92060051398452,10.0042234238826,0.000923140932039774,8.37536268897364e-06,0.000930936384015918,0.000930936384015918,-1.18712466641796e-07,-1.18712466641796e-07,0.991499789354137,110.221009680051,0,1,0,1,-0.0330029118914652,-0.0287579264285647,-0.00343173608668579,-0.00298548738351023,-0.00343173608668579,-0.00298548738351023,-0.00343173608668579,-0.00298548738351023,-0.00343173608668579,-0.00298548738351023,0,0,0,0,0,0,0,0,2.73709016969388e-06,2.73709016969388e-06,3.30409306861021e-05,3.30409306861021e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.27445737501716e-05,5.68613367923052e-06,5.68613367923052e-06,2.27445737501716e-05,0.000283345306121188,0.000284706989977299,1.87762830842229e-06,4.69407321980256e-07,4.69407321980256e-07,1.87762830842229e-06,1.87762830842229e-06,4.69407321980256e-07,4.69407321980256e-07,1.87762830842229e-06,2.33036928723126e-05,2.34230868827473e-05,2.33036928723126e-05,2.34230868827473e-05,1,0
1.77998,9.96891816013778,10.0214908689256,0.906805236400468,0.0396380959997897,10.1304898906428,9.94774738085547,0.000926517518934629,1.06409155797665e-05,0.000930870101039698,0.000930870101039698,-6.62829762193432e-08,-6.62829762193432e-08,0.995253311442779,87.0712216415897,0,1,0,1,0.180318200853462,-0.0822484820722202,0.0187464703484856,-0.00850499400208093,0.0187464703484856,-0.00850499400208093,0.0187464703484856,-0.00850499400208093,0.0187464703484856,-0.00850499400208093,0,0,0,0,0,0,0,0,3.91795231656132e-07,3.91795231656132e-07,4.96523774332177e-06,4.96523774332177e-06,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.30133428477667e-05,5.75332686305286e-06,5.75332686305286e-06,2.30133428477667e-05,0.000287076040956423,0.000287983452007731,2.68769097595053e-07,6.7193183822333e-08,6.7193183822333e-08,2.68769097595053e-07,2.68769097595053e-07,6.7193183822333e-08,6.7193183822333e-08,2.68769097595053e-07,3.73073483523543e-06,3.27646203043282e-06,3.73073483523543e-06,3.27646203043282e-06,1,0
1.79998,9.97372625326586,10.0193761036303,0.970870686582442,0.0108446352438462,10.0183783055255,9.99926820352452,0.000928482881014327,6.72500446946041e-06,0.000930834292739318,0.000930834292739318,-3.58083003805217e-08,-3.58083003805217e-08,0.997435496077351,138.064277161465,0,1,0,1,0.0494601453877035,-0.0222226654010953,0.00480809312807828,-0.00211476529532995,0.00480809312807828,-0.00211476529532995,0.00480809312807828,-0.00211476529532995,0.00480809312807828,-0.00211476529532995,0,0,0,0,0,0,0,0,2.50451257956203e-06,2.50451257956203e-06,3.0416019829534e-05,3.0416019829534e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.47314242425828e-05,6.18284746951889e-06,6.18284746951889e-06,2.47314242425828e-05,0.000308613726810018,0.000309460471129166,1.71808139481611e-06,4.29520606466037e-07,4.29520606466037e-07,1.71808139481612e-06,1.71808139481611e-06,4.29520606466037e-07,4.29520606466037e-07,1.71808139481612e-06,2.15376858535947e-05,2.14770191214347e-05,2.15376858535947e-05,2.14770191214347e-05,1,0
1.81998,9.96466529700093,10.0236967804524,0.946680359765908,0.0217166922400415,9.87553381928374,10.0657292475893,0.000924581233662452,4.5289635871581e-06,0.000930740496853165,0.000930740496853165,-9.3795886153044e-08,-9.3795886153044e-08,0.993282306930609,204.148524452433,0,1,0,1,-0.098192433982117,0.0463531439590081,-0.00906095626492665,0.00432067682214488,-0.00906095626492665,0.00432067682214488,-0.00906095626492665,0.00432067682214488,-0.00906095626492665,0.00432067682214488,0,0,0,0,0,0,0,0,1.55944979840049e-06,1.55944979840049e-06,1.87976474079098e-05,1.87976474079098e-05,0,0,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1.6666666666666,2.5801197870906e-05,6.45029133467544e-06,6.45029133467544e-06,2.5801197870906e-05,0.000321757061996168,0.000322899380618281,1.0697736283232e-06,2.67443865156545e-07,2.67443865156545e-07,1.0697736283232e-06,1.0697736283232e-06,2.67443865156545e-07,2.67443865156545e-07,1.0697736283232e-06,1.31433351861499e-05,1.34389094891146e-05,1.31433351861499e-05,1.34389094891146e-05,1,0
